Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Con cámara de retroceso,Kilómetros,Precio,Tipo de vendedor,HP,Tracción
volkswagen,tcross,2020.0,trendlinde,Gris,Nafta,5.0,manual,1.6,,83000.0,17440.0,concesionaria,,
bmw,x1,2018.0,sdrive 18i active,Blanco,Nafta,5.0,,1.5,,145400.0,28900.0,tienda,,
fiat,pulse,2025.0,audace,,Nafta,5.0,automatica,1.0,,0.0,24000.0,concesionaria,,
toyota,corollacross,2025.0,seg ecvt,Azul,Híbrido,5.0,,1.8,1,0.0,41600.0,tienda,,
audi,q3,2016.0,tfsi blindada rb3,Negro,Nafta,5.0,,2.0,,65000.0,46500.0,concesionaria,,4x4
renault,koleos,2011.0,privilege,Azul,Nafta,5.0,automatica,2.5,0,152000.0,12000.0,particular,,4x4
peugeot,2008,2025.0,active,Azul,Nafta,5.0,,1.0,,0.0,24871.0,tienda,,
renault,duster,2019.0,ph2 privilege,Blanco,Nafta,5.0,manual,2.0,,85000.0,18800.0,concesionaria,,4x4
toyota,rav4,2017.0,tx,Gris,Nafta,5.0,,2.5,,30000.0,28000.0,concesionaria,,
ford,territory,2021.0,titanium,Blanco,Nafta,5.0,,1.5,1,16800.0,28720.0,particular,,
nissan,kicks,2018.0,exclusive,Gris,Nafta,5.0,automatica,1.6,,75000.0,21000.0,concesionaria,,
jeep,grandcherokee,2012.0,limited,,Nafta,5.0,automatica,3.6,,199000.0,21500.0,particular,286.0,
ford,ecosport,2014.0,freestyle,Gris,Nafta,5.0,manual,1.6,,157000.0,12320.0,concesionaria,110.0,4x2
nissan,pathfinder,1999.0,se,Dorado,Nafta,5.0,manual,3.3,,240000.0,9000.0,concesionaria,,
renault,captur,2018.0,intens,Rojo,Nafta,5.0,manual,2.0,,116300.0,18400.0,concesionaria,,
jeep,compass,2025.0,t270 sport,Negro,Nafta,5.0,automatica,1.3,,0.0,31200.0,tienda,,4x2
bmw,x1,2025.0,18i okm 2025,Blanco,Nafta,5.0,,,,0.0,65000.0,concesionaria,140.0,
toyota,corollacross,2022.0,seg ecvt,Negro,Híbrido,5.0,,1.8,0,61800.0,30800.0,concesionaria,,
volkswagen,tcross,2024.0,200 tsi comfortline,Plateado,Nafta,5.0,automatica,1.0,,0.0,27360.0,concesionaria,,
hyundai,tucson,2012.0,gls,Blanco,Nafta,5.0,automatica,2.0,,160000.0,14800.0,concesionaria,,4x4
nissan,kicks,2018.0,exclusive,Plateado,Nafta,5.0,automatica,1.6,,127067.0,17592.0,tienda,,
nissan,kicks,2017.0,advance,Blanco,Nafta,5.0,automatica,1.6,,54000.0,18240.0,concesionaria,,
renault,duster,2020.0,ph2 privilege,Gris,Nafta,5.0,manual,1.6,,76284.0,17680.0,tienda,110.0,4x2
volkswagen,nivus,2021.0,tsi highline,Gris,Nafta,5.0,automatica,1.0,,91000.0,21600.0,tienda,,
bmw,x1,2010.0,20d executive,Gris,Diésel,5.0,manual,2.0,,214000.0,15900.0,particular,177.0,4x4
nissan,kicks,2020.0,advance,Blanco,Nafta,5.0,automatica,1.6,,94000.0,20500.0,concesionaria,,
ford,ecosport,2013.0,titanium,Azul,Nafta,5.0,manual,1.6,,175000.0,11200.0,particular,110.0,4x2
fiat,pulse,2024.0,abarth gse,Gris,Nafta,5.0,automatica,1.3,,0.0,27040.0,tienda,,
chevrolet,tracker,2017.0,ltz,Plateado,Nafta,5.0,manual,1.8,,115000.0,18000.0,concesionaria,,
ford,ecosport,2013.0,titanium,Gris,Nafta,5.0,manual,1.6,,122000.0,12720.0,particular,110.0,4x2
hyundai,tucson,2012.0,gl 5mt,Gris,Nafta,5.0,manual,2.0,1,210000.0,13800.0,particular,,4x2
renault,duster,2013.0,confort plus,Gris,Nafta,5.0,manual,1.6,,180000.0,10400.0,particular,110.0,4x2
citroen,c4cactus,2024.0,thp 165 shine,Gris,Nafta,,automatica,1.6,,0.0,23011.0,tienda,,
chevrolet,tracker,2025.0,turbo ltz,Verde,Nafta,5.0,automatica,1.2,,0.0,22400.0,tienda,,
volkswagen,taos,2023.0,250 tsi highline,Azul,Nafta,5.0,,1.4,,0.0,38000.0,concesionaria,,
peugeot,2008,2018.0,thp sport,Marrón,Nafta,5.0,manual,1.6,,49500.0,16640.0,concesionaria,,
nissan,kicks,2019.0,exclusive l17,Blanco,Nafta,5.0,automatica,1.6,,98200.0,20920.0,tienda,,
ford,ecosport,2009.0,xls mp3,Dorado,Nafta,5.0,manual,1.6,,240000.0,9900.0,concesionaria,,4x2
jeep,grandcherokee,2017.0,overland,Negro,Nafta,5.0,automatica,3.6,,120000.0,46400.0,concesionaria,286.0,
jeep,renegade,2022.0,sport,Gris,Nafta,5.0,manual,1.8,,42275.0,23399.0,tienda,,
audi,q3,2020.0,tfsi,Gris,Nafta,5.0,automatica,1.4,,48500.0,45500.0,concesionaria,150.0,
renault,duster,2019.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,,54000.0,16400.0,particular,110.0,4x2
volkswagen,taos,2024.0,250 tsi highline bi tono,Blanco,Nafta,5.0,automatica,1.4,,3000.0,37520.0,concesionaria,,
volkswagen,tcross,2025.0,trendlinde,Gris,Nafta,5.0,manual,1.6,1,500.0,23400.0,concesionaria,,
ssangyong,actyon,2012.0,equipamiento,Gris,Nafta,5.0,manual,2.3,,82700.0,14000.0,particular,150.0,4x2
bmw,x6,2013.0,m,Azul,Nafta,5.0,,4.4,,75000.0,69000.0,tienda,555.0,
nissan,kicks,2021.0,advance l21,Plata,Nafta,5.0,automatica,1.6,1,85600.0,23840.0,tienda,,
chevrolet,tracker,2024.0,,Blanco,Nafta,5.0,automatica,1.2,1,22000.0,22400.0,tienda,,
peugeot,2008,2025.0,gt,Gris,Nafta,5.0,,1.0,,1000.0,34000.0,concesionaria,,
baic,x35,2025.0,luxury,Rojo,Nafta,5.0,,1.5,1,0.0,26900.0,concesionaria,,
nissan,kicks,2020.0,special edition,Blanco,Nafta,5.0,automatica,1.6,1,58000.0,22320.0,concesionaria,120.0,
toyota,hiluxsw4,2012.0,srv cuero i 5at,Gris,Diésel,5.0,,3.0,,142000.0,28000.0,particular,171.0,4x4
jeep,renegade,2021.0,longitude,Gris,Nafta,5.0,automatica,1.8,,77800.0,22400.0,concesionaria,,
hyundai,tucson,2025.0,tgdi tct,Blanco,Nafta,5.0,,1.6,1,0.0,57990.0,concesionaria,,
chevrolet,tracker,2025.0,rs,Gris,Nafta,5.0,automatica,1.2,,0.0,26560.0,tienda,,
chevrolet,tracker,2015.0,ltz,,Nafta,5.0,automatica,1.8,,140000.0,12960.0,particular,140.0,4x4
volkswagen,tcross,2020.0,comfortline,Gris,Nafta,5.0,manual,1.6,,106000.0,21200.0,concesionaria,,
chevrolet,tracker,2014.0,ltz,Gris,Nafta,5.0,manual,1.8,,114000.0,10320.0,particular,140.0,4x2
ford,ecosport,2018.0,freestyle,Blanco,Nafta,5.0,manual,1.5,,95000.0,14400.0,tienda,123.0,4x2
jeep,commander,2022.0,td380 at9 limited,Blanco,Diésel,5.0,,2.0,1,22836.0,43200.0,particular,,4x4
ford,broncosport,2025.0,ecoboost badlands at8,Blanco,Nafta,5.0,,2.0,,0.0,45600.0,tienda,,4x4
jeep,compass,2025.0,t270 series,Gris,Nafta,5.0,automatica,1.3,1,0.0,36400.0,tienda,,4x2
baic,x35,2023.0,luxury,Azul,Nafta,5.0,automatica,1.5,1,0.0,27500.0,tienda,,
volkswagen,tcross,2020.0,comfortline,Blanco,Nafta,5.0,automatica,1.6,1,62000.0,21520.0,concesionaria,,
chevrolet,tracker,2025.0,turbo,Blanco,Nafta,5.0,automatica,1.2,,0.0,21200.0,tienda,,
jeep,wrangler,2008.0,sport mtx unlimited,Negro,Nafta,3.0,manual,3.8,,98000.0,38000.0,particular,,
renault,captur,2019.0,zen,Gris,Nafta,5.0,manual,2.0,,100120.0,16792.0,concesionaria,,
mitsubishi,montero,1993.0,v6,,Nafta,5.0,,3.0,,315000.0,6000.0,particular,,
chevrolet,tracker,2025.0,turbo,Gris,Nafta,5.0,automatica,1.2,,0.0,21320.0,tienda,,
audi,q8,2024.0,tfsi,Negro,Nafta,5.0,,3.0,1,0.0,190000.0,tienda,,4x4
volkswagen,nivus,2024.0,tsi 200 comfortline,Gris,Nafta,5.0,,1.0,,0.0,26624.0,concesionaria,,
toyota,sw4,2024.0,srx,Gris,Diésel,5.0,automatica,2.8,,0.0,53528.0,concesionaria,204.0,4x4
bmw,x5,2007.0,premium stept,Negro,Nafta,5.0,,4.8,,116300.0,18500.0,concesionaria,,
peugeot,2008,2017.0,allure,Gris,Nafta,5.0,manual,1.6,,100000.0,12900.0,concesionaria,,
renault,duster,2013.0,luxe,Gris,Nafta,5.0,manual,2.0,,290000.0,10400.0,particular,138.0,4x2
peugeot,2008,2022.0,feline am20,Plateado,Nafta,5.0,manual,1.6,,76946.0,17760.0,tienda,,
jeep,compass,2021.0,longitude plus,Blanco,Nafta,5.0,,2.4,,35000.0,29520.0,concesionaria,,
volkswagen,nivus,2025.0,tsi 200 highline,Azul,Nafta,5.0,,1.0,,0.0,30040.0,tienda,,
chevrolet,tracker,2021.0,ltz turbo,Blanco,Nafta,5.0,automatica,1.2,1,43337.0,21200.0,concesionaria,,
jeep,compass,2020.0,limited,Blanco,Nafta,5.0,automatica,2.4,1,65000.0,34200.0,particular,170.0,
ford,territory,2022.0,titanium,Negro,Nafta,5.0,,1.5,,50000.0,32000.0,particular,,
toyota,sw4,2025.0,tdi diamante ii,Gris,Diésel,5.0,automatica,2.8,,0.0,60000.0,concesionaria,,
renault,duster,2013.0,confort plus abs,Blanco,Nafta,5.0,manual,1.6,,153000.0,10600.0,concesionaria,110.0,4x2
jeep,wrangler,2006.0,hard top sport,Negro,Nafta,3.0,manual,4.0,,58334.0,33500.0,concesionaria,,
hyundai,creta,2025.0,safety,Gris,Nafta,5.0,automatica,1.5,1,500.0,36000.0,concesionaria,,
fiat,pulse,2024.0,abarth gse,Plateado,Nafta,5.0,automatica,1.3,,0.0,28493.0,tienda,,
volkswagen,nivus,2025.0,tsi comfortline,Azul,Nafta,5.0,automatica,1.0,,0.0,26760.0,tienda,,
ford,ecosport,2014.0,titanium,Negro,Nafta,5.0,manual,1.6,0,124888.0,14000.0,particular,110.0,4x2
ford,ecosport,2020.0,d se,Blanco,Nafta,5.0,manual,1.5,,70200.0,16000.0,concesionaria,100.0,4x2
chevrolet,trailblazer,2025.0,td high country,Azul,Diésel,5.0,automatica,2.8,,0.0,50129.0,tienda,,4x4
mercedesbenz,clasegle,2020.0,gle450,Negro,Nafta,5.0,,3.0,,43000.0,140000.0,concesionaria,367.0,4x4
peugeot,2008,2025.0,gt,Negro,Nafta,5.0,,1.0,1,0.0,31140.0,concesionaria,,
hyundai,creta,2025.0,safety,Beige,Nafta,5.0,automatica,1.6,,0.0,35000.0,tienda,,
volkswagen,taos,2024.0,250 tsi highline,Gris,Nafta,5.0,,1.4,,0.0,35520.0,tienda,,
renault,duster,2017.0,oroch privilege,Blanco,Nafta,,manual,2.0,,147729.0,15600.0,concesionaria,,
jeep,compass,2020.0,limited,Blanco,Nafta,5.0,automatica,2.4,,57800.0,35500.0,particular,170.0,
peugeot,2008,2024.0,gt,Gris,Nafta,5.0,,1.0,,0.0,33600.0,tienda,,
ford,ecosport,2011.0,my10 xls,Negro,Nafta,5.0,manual,1.6,,232000.0,9200.0,concesionaria,,4x2
toyota,rav4,2008.0,,Gris,Nafta,5.0,automatica,2.4,,188000.0,12000.0,particular,,4x4
volkswagen,tiguan,2020.0,tsi trendline,Negro,Nafta,5.0,,1.4,1,135000.0,26800.0,particular,,
ford,territory,2024.0,ecoboost titanium,Negro,Nafta,5.0,automatica,1.8,,12000.0,36000.0,particular,,
jeep,compass,2021.0,td at9 limited plus,Negro,Diésel,5.0,,2.0,,37000.0,36000.0,concesionaria,,4x4
chevrolet,tracker,2015.0,ltz,Gris,Nafta,5.0,automatica,1.8,1,112000.0,12800.0,particular,140.0,4x4
chery,tiggo5,2020.0,luxury,Marrón,Nafta,5.0,manual,2.0,,93000.0,15200.0,particular,,
volkswagen,tcross,2019.0,comfortline,Marrón,Nafta,5.0,automatica,1.6,,104000.0,20960.0,concesionaria,,
jeep,commander,2024.0,td380 at9 limited,Negro,Diésel,5.0,,2.0,,500.0,54900.0,concesionaria,,4x4
renault,duster,2019.0,ph2 dynamique,Gris,Nafta,5.0,manual,1.6,,60000.0,15000.0,concesionaria,,4x2
hyundai,tucson,2010.0,gl 5mt,Gris,Nafta,5.0,manual,2.0,,315000.0,8960.0,particular,,4x2
fiat,pulse,2022.0,drive gse,Negro,Nafta,5.0,manual,1.3,,26000.0,19200.0,concesionaria,,
jeep,compass,2024.0,serie s,Gris,Nafta,5.0,,1.3,1,0.0,38000.0,concesionaria,,
baic,x35,2024.0,luxury turbo,Rojo,Nafta,5.0,automatica,1.5,1,0.0,27500.0,tienda,148.0,
volkswagen,taos,2022.0,250 tsi highline,Gris,Nafta,5.0,,1.4,1,149000.0,28900.0,concesionaria,,
hyundai,santafe,2013.0,gls premium,Gris,Nafta,5.0,automatica,2.4,1,130000.0,21000.0,concesionaria,,4x4
nissan,kicks,2023.0,advance plus,Blanco,Nafta,5.0,automatica,1.6,,18000.0,18000.0,concesionaria,,
volkswagen,nivus,2025.0,tsi 200 highline,Gris,Nafta,5.0,,1.0,,0.0,27200.0,tienda,,
audi,q7,2010.0,fsi,Gris,Nafta,5.0,automatica,4.2,,197000.0,17000.0,concesionaria,350.0,4x4
chevrolet,tracker,2021.0,turbo premier,Negro,Nafta,5.0,automatica,1.2,1,75000.0,21200.0,particular,,
nissan,xterra,2006.0,se,Negro,Diésel,5.0,manual,2.8,,288000.0,12000.0,particular,,4x4
renault,duster,2016.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,,121000.0,14400.0,concesionaria,110.0,4x2
toyota,hiluxsw4,2020.0,srx,Gris,Diésel,5.0,manual,2.8,,141134.0,33600.0,tienda,177.0,4x4
bmw,x3,2023.0,30i xline,Negro,Nafta,5.0,,2.0,,16422.0,82900.0,particular,,4x4
citroen,c4cactus,2022.0,vti 115 feel pk,Rojo,Nafta,5.0,manual,1.6,,58000.0,18800.0,concesionaria,,
audi,q7,2010.0,fsi,Negro,Nafta,5.0,automatica,4.2,,230000.0,23500.0,particular,350.0,4x4
peugeot,2008,2025.0,allure,Blanco,Nafta,5.0,,1.0,,0.0,28320.0,tienda,,
kia,sportage,2017.0,ex,,Nafta,5.0,manual,2.0,,103000.0,22400.0,concesionaria,154.0,
peugeot,2008,2017.0,thp sport,Blanco,Nafta,5.0,manual,1.6,,94000.0,13600.0,concesionaria,,
bmw,x3,2017.0,35i m package,Gris,Nafta,5.0,,3.0,,62000.0,45000.0,concesionaria,306.0,4x4
ford,ecosport,2015.0,titanium,Rojo,Nafta,5.0,manual,1.6,,112000.0,14000.0,concesionaria,110.0,4x2
jeep,renegade,2022.0,sport,Blanco,Nafta,5.0,manual,1.8,,16000.0,22800.0,concesionaria,,
chery,tiggo,2017.0,f2 confort,,Nafta,5.0,manual,1.6,,106000.0,13700.0,concesionaria,125.0,4x2
jeep,renegade,2024.0,sport,Plateado,Nafta,5.0,manual,1.8,1,0.0,27697.0,tienda,,
ford,territory,2025.0,ecoboost titanium,Negro,Nafta,5.0,automatica,1.8,,0.0,38320.0,concesionaria,,
toyota,hiluxsw4,2006.0,srv cuero,Blanco,Diésel,5.0,automatica,3.0,,252000.0,23900.0,particular,,
renault,duster,2018.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,1,75000.0,18500.0,particular,,4x2
citroen,c4cactus,2021.0,thp 165 shine,Rojo,Nafta,,automatica,1.6,,118000.0,17200.0,concesionaria,,
chevrolet,tracker,2017.0,ltz,Gris,Nafta,5.0,automatica,1.8,1,93000.0,14400.0,particular,140.0,4x4
volkswagen,tcross,2023.0,170 tsi,Blanco,Nafta,5.0,manual,1.0,,42600.0,24800.0,concesionaria,,
volkswagen,tcross,2021.0,comfortline,Plateado,Nafta,5.0,automatica,1.6,,61000.0,22400.0,concesionaria,,
toyota,hiluxsw4,2016.0,srx,Marrón,Diésel,5.0,automatica,2.8,,129000.0,36500.0,tienda,177.0,4x4
kia,soul,2014.0,ex,Gris,Nafta,5.0,automatica,1.6,,91000.0,12960.0,concesionaria,132.0,
toyota,hiluxsw4,2024.0,tdi grs,,Diésel,5.0,automatica,2.8,,0.0,65360.0,concesionaria,,4x4
peugeot,2008,2019.0,allure,Blanco,Nafta,5.0,manual,1.6,0,29300.0,16000.0,concesionaria,,
volvo,xc60,2019.0,t5 momentum,Marrón,Nafta,5.0,,2.5,,100000.0,39900.0,concesionaria,,
peugeot,2008,2017.0,thp sport,Blanco,Nafta,5.0,manual,1.6,,96500.0,17200.0,concesionaria,,
renault,duster,2017.0,ph2 dynamique,Blanco,Nafta,5.0,manual,1.6,,94000.0,13800.0,concesionaria,110.0,4x2
honda,hrv,2019.0,ex,Negro,Nafta,5.0,automatica,1.8,,53000.0,24500.0,concesionaria,,4x2
renault,captur,2018.0,intens,Bordó,Nafta,5.0,automatica,1.6,1,89000.0,18800.0,concesionaria,,
hyundai,tucson,2008.0,n,Plateado,Nafta,5.0,manual,2.0,0,254000.0,7800.0,particular,,4x2
citroen,c4cactus,2021.0,vti 115 live,Blanco,Nafta,5.0,manual,1.6,,65000.0,16000.0,particular,,
chevrolet,tracker,2016.0,ltz plus l13,Bordó,Nafta,5.0,automatica,1.8,1,125000.0,14400.0,concesionaria,,4x4
nissan,kicks,2025.0,exclusive,Gris,Nafta,5.0,automatica,1.6,,0.0,30308.0,tienda,,
volkswagen,tiguanallspace,2025.0,tsi life 4motion,Gris,Nafta,5.0,automatica,2.0,,0.0,46800.0,tienda,,
chevrolet,tracker,2015.0,ltz,Negro,Nafta,5.0,automatica,1.8,,129000.0,14500.0,concesionaria,140.0,4x4
fiat,pulse,2022.0,drive gse,Gris,Nafta,5.0,automatica,1.3,1,39000.0,19600.0,particular,,
peugeot,2008,2025.0,gt,Gris,Nafta,5.0,,1.0,,0.0,30320.0,concesionaria,,
peugeot,2008,2019.0,feline tip,Plateado,Nafta,5.0,,1.6,,65160.0,15499.0,concesionaria,,
peugeot,2008,2016.0,allure,Negro,Nafta,5.0,manual,1.6,,99000.0,11992.0,concesionaria,,
jeep,renegade,2024.0,sport,Gris,Nafta,5.0,automatica,1.8,1,0.0,23983.0,tienda,,
renault,duster,2013.0,luxe nav,,Nafta,5.0,manual,2.0,,190000.0,12720.0,concesionaria,138.0,4x2
jeep,renegade,2025.0,longitude,Gris,Nafta,5.0,automatica,1.3,,0.0,30296.0,tienda,,4x2
peugeot,2008,2017.0,thp sport,Blanco,Nafta,5.0,manual,1.6,,84000.0,15200.0,particular,,
nissan,kicks,2020.0,advance l17,Rojo,Nafta,5.0,automatica,1.6,,80200.0,21240.0,tienda,,
renault,duster,2013.0,confort plus abs,Blanco,Nafta,5.0,manual,1.6,0,96459.0,10000.0,particular,110.0,4x2
jeep,renegade,2020.0,sport,Gris,Nafta,5.0,manual,1.8,1,38126.0,23040.0,particular,,
renault,duster,2016.0,ph2 privilege,Blanco,Nafta,5.0,manual,1.6,,149500.0,13600.0,particular,110.0,4x2
peugeot,2008,2017.0,thp sport,Violeta,Nafta,5.0,manual,1.6,,88500.0,14400.0,particular,,
volkswagen,nivus,2025.0,tsi 200 trendline,Azul,Nafta,5.0,,1.0,,0.0,22320.0,concesionaria,,
volkswagen,tiguanallspace,2021.0,tsi trendline,Blanco,Nafta,5.0,automatica,1.4,,94000.0,34000.0,concesionaria,150.0,
chevrolet,tracker,2016.0,ltz,Plateado,Nafta,5.0,,1.8,,79900.0,14240.0,particular,140.0,
renault,duster,2013.0,confort plus abs,Gris,Nafta,5.0,manual,1.6,0,150000.0,9200.0,particular,110.0,4x2
chevrolet,tracker,2024.0,turbo,Blanco,Nafta,5.0,manual,1.2,,10700.0,21500.0,particular,,
chevrolet,tracker,2025.0,turbo,Blanco,Nafta,5.0,automatica,1.2,,0.0,22494.0,tienda,,
toyota,hiluxsw4,2015.0,srv cuero 5at a4,Negro,Diésel,5.0,,3.0,,130000.0,33520.0,concesionaria,171.0,4x4
toyota,hiluxsw4,2021.0,srx,Blanco,Diésel,5.0,automatica,2.8,,110000.0,43200.0,particular,177.0,4x4
nissan,kicks,2018.0,exclusive,Gris,Nafta,5.0,automatica,1.6,,105000.0,17200.0,particular,,
jeep,grandcherokee,2006.0,crd limited,Verde,Diésel,5.0,,3.0,,230000.0,13000.0,particular,,
fiat,pulse,2025.0,audace,Rojo,Nafta,5.0,automatica,1.0,1,0.0,24800.0,tienda,,
ford,ecosport,2008.0,xlt plus,,Nafta,5.0,manual,2.0,,365000.0,7000.0,particular,,4x2
renault,duster,2025.0,tce turbo iconic xtronic,Gris,Nafta,5.0,automatica,1.3,,0.0,26240.0,tienda,155.0,
citroen,c4cactus,2018.0,puretech 110 ss shine,Blanco,Nafta,5.0,automatica,1.2,,93000.0,15185.0,concesionaria,,
citroen,c4cactus,2018.0,vti 115 shine,Azul,Nafta,5.0,automatica,1.6,,104180.0,16400.0,tienda,,
jeep,compass,2020.0,sport,Blanco,Nafta,5.0,manual,2.4,,76000.0,23499.0,concesionaria,,
jeep,renegade,2021.0,longitude,Gris,Nafta,5.0,automatica,1.8,,80901.0,23600.0,concesionaria,,
audi,q3,2020.0,tfsi,Gris,Nafta,5.0,automatica,1.4,,45000.0,52000.0,concesionaria,150.0,
ford,ecosport,2018.0,freestyle,Azul,Nafta,5.0,manual,1.5,,90000.0,15499.0,concesionaria,123.0,4x2
hyundai,tucson,2011.0,gls 5mt,Gris,Nafta,5.0,manual,2.0,,118000.0,13800.0,concesionaria,,4x4
ford,ecosport,2020.0,se l18,Azul,Nafta,5.0,automatica,1.5,,85353.0,18400.0,concesionaria,,
chevrolet,tracker,2015.0,ltz,Gris,Nafta,5.0,manual,1.8,,110000.0,13280.0,particular,140.0,4x2
mercedesbenz,ml,2012.0,350,Gris,Nafta,5.0,,3.5,1,123000.0,31000.0,particular,,4x4
renault,duster,2017.0,ph2 expression,Plateado,Nafta,5.0,manual,1.6,,250000.0,10000.0,particular,110.0,4x2
nissan,kicks,2018.0,advance,Rojo,Nafta,5.0,automatica,1.6,,86000.0,17600.0,concesionaria,,
citroen,c3aircross,2025.0,feel pack turbo 200,Blanco,Nafta,5.0,automatica,1.0,,0.0,24400.0,tienda,,
renault,koleos,2012.0,privilege,Negro,Nafta,5.0,automatica,2.5,,151300.0,13000.0,concesionaria,,4x4
citroen,c3aircross,2025.0,vti feel pack,Gris,Nafta,5.0,manual,1.6,,0.0,19812.0,tienda,,
honda,pilot,2023.0,ex,Gris,Nafta,5.0,,3.5,1,22000.0,69000.0,particular,,4x2
volkswagen,tiguanallspace,2024.0,tsi life 4motion,Azul,Nafta,5.0,automatica,2.0,,0.0,46800.0,tienda,,
ford,ecosport,2018.0,gdi freestyle,Blanco,Nafta,5.0,,2.0,1,74000.0,21000.0,concesionaria,170.0,4x4
ford,ecosport,2020.0,se,Negro,Nafta,5.0,manual,1.5,,41700.0,17520.0,concesionaria,123.0,4x2
nissan,kicks,2019.0,advance,Blanco,Nafta,5.0,automatica,1.6,,112000.0,17200.0,concesionaria,,
chery,tiggo2,2014.0,luxury,Gris,Nafta,5.0,manual,2.0,1,75000.0,11000.0,particular,,
citroen,c4cactus,2017.0,puretech 110 ss shine,Celeste,Nafta,5.0,automatica,1.2,,69900.0,13980.0,particular,,
jeep,compass,2025.0,t270 series,Plateado,Nafta,5.0,automatica,1.3,,0.0,35992.0,tienda,,4x2
volkswagen,tiguan,2014.0,elegance i,Gris,Diésel,5.0,automatica,2.0,,147000.0,20000.0,concesionaria,140.0,
baic,x55,2025.0,il,Celeste,Nafta,5.0,,1.5,1,0.0,37900.0,concesionaria,,
ford,ecosport,2018.0,se,Blanco,Nafta,5.0,,1.5,,80000.0,16000.0,particular,123.0,4x2
toyota,hiluxsw4,2019.0,sr,Plateado,Diésel,5.0,automatica,2.8,,80000.0,37520.0,concesionaria,177.0,4x4
ford,ecosport,2012.0,se,Azul,Nafta,5.0,manual,1.6,,185000.0,10400.0,particular,,
citroen,c4cactus,2020.0,vti 115 shine bi tono,Rojo,Nafta,5.0,automatica,1.6,,50000.0,16000.0,particular,,
volkswagen,taos,2025.0,250 tsi highline,Blanco,Nafta,5.0,,1.4,,0.0,35480.0,tienda,,
chevrolet,spin,2017.0,activ,Blanco,Nafta,5.0,manual,1.8,,124700.0,13600.0,tienda,,
fiat,pulse,2025.0,impetus,Gris,Nafta,5.0,automatica,1.0,1,0.0,26000.0,tienda,,
peugeot,2008,2025.0,gt,Gris,Nafta,5.0,,1.0,,0.0,20800.0,tienda,,
toyota,corollacross,2025.0,seg ecvt,Azul,Híbrido,5.0,,1.8,,2000.0,45000.0,concesionaria,,
jeep,renegade,2024.0,trailhawk at9,Blanco,Nafta,5.0,,1.3,,0.0,39793.0,tienda,,4x4
volkswagen,nivus,2025.0,tsi 200 outfit,Celeste,Nafta,5.0,,1.0,,0.0,27992.0,tienda,,
peugeot,2008,2025.0,allure,Blanco,Nafta,5.0,,1.0,1,0.0,28320.0,tienda,,
mercedesbenz,clasegla,2017.0,gla250 amgline,Gris,Nafta,5.0,,1.6,1,73000.0,32000.0,particular,211.0,
bmw,x1,2019.0,25i xline,Negro,Nafta,5.0,,2.0,,102000.0,39900.0,particular,231.0,4x4
renault,captur,2017.0,zen,Blanco,Nafta,5.0,manual,2.0,,88000.0,14320.0,concesionaria,,
audi,q5,2016.0,tfsi,Blanco,Nafta,5.0,automatica,2.0,,80000.0,31900.0,concesionaria,225.0,4x4
jeep,renegade,2019.0,sport plus,Plateado,Nafta,5.0,automatica,1.8,1,97000.0,19920.0,concesionaria,,
volkswagen,tcross,2024.0,200 tsi comfortline,Blanco,Nafta,5.0,automatica,1.0,1,1111.0,25680.0,particular,,
peugeot,2008,2025.0,allure,Azul,Nafta,5.0,,1.0,,0.0,28600.0,tienda,,
dodge,journey,2011.0,se,Plateado,Nafta,5.0,automatica,2.4,,150000.0,12751.0,concesionaria,170.0,
ford,kuga,2020.0,sel,Gris,Híbrido,5.0,automatica,2.0,1,52000.0,33000.0,particular,,
baic,x55,2025.0,plus,Blanco,Nafta,5.0,,1.5,,0.0,45700.0,tienda,,
bmw,x1,2019.0,sdrive 25i xline,Gris,Nafta,5.0,,2.0,,110000.0,35900.0,concesionaria,231.0,
hyundai,galloper,2001.0,xl ll,Verde,Diésel,5.0,manual,2.5,,200000.0,7900.0,concesionaria,,4x4
volkswagen,nivus,2021.0,tsi highline,Gris,Nafta,5.0,automatica,1.0,1,91000.0,20720.0,concesionaria,,
volkswagen,tiguan,2014.0,exclusive tsi,Negro,Nafta,5.0,automatica,2.0,,115000.0,19200.0,concesionaria,200.0,
mercedesbenz,clasegla,2018.0,gla250 amgline,Blanco,Nafta,5.0,,1.6,,112000.0,32900.0,particular,211.0,
chevrolet,tracker,2021.0,ltz turbo,Rojo,Nafta,5.0,automatica,1.2,,42600.0,20640.0,concesionaria,,
chevrolet,trailblazer,2025.0,high country,Gris,Diésel,5.0,automatica,2.8,1,0.0,49775.0,tienda,,4x4
renault,captur,2017.0,intens,Blanco,Nafta,5.0,manual,2.0,,79635.0,15840.0,tienda,,
peugeot,2008,2020.0,allure am20,Blanco,Nafta,5.0,manual,1.6,1,75000.0,15840.0,particular,,
renault,captur,2018.0,zen,Blanco,Nafta,5.0,manual,2.0,0,104000.0,14000.0,concesionaria,,
chevrolet,tracker,2025.0,premier turbo,Gris,Nafta,5.0,automatica,1.2,,0.0,27960.0,tienda,,
